timestamp,building,air_temp,radiant_temp,humidity,air_speed,co2_ppm,lux,sound_db,occupancy,outdoor_temp,solar_rad,time_of_day_sin,time_of_day_cos,day_of_week_sin,day_of_week_cos
2024-03-01 19:20:00,medium_office,18.82,21.1,46.3,0.369,400.0,0.0,31.6,0.23,23.01,706.4,-0.9397,0.342,0.0,1.0
2024-03-01 19:21:00,medium_office,19.08,20.53,50.1,0.051,400.0,0.0,32.4,0.15,23.44,704.2,-0.9382,0.3461,0.0,1.0
2024-03-01 19:22:00,medium_office,19.11,21.77,50.4,0.019,433.0,0.0,40.8,0.07,22.09,701.9,-0.9367,0.3502,0.0,1.0
2024-03-01 19:23:00,medium_office,18.74,21.2,47.3,0.021,415.0,0.0,30.6,0.24,24.47,699.6,-0.9351,0.3543,0.0,1.0
2024-03-01 19:24:00,medium_office,18.9,20.77,51.3,0.073,455.0,26.0,32.5,0.04,22.66,697.3,-0.9336,0.3584,0.0,1.0
2024-03-01 19:25:00,medium_office,18.95,20.86,49.0,0.088,451.0,0.0,36.5,0.13,23.87,694.9,-0.932,0.3624,0.0,1.0
2024-03-01 19:26:00,medium_office,19.95,20.38,46.3,0.029,409.0,14.0,33.6,0.25,22.29,692.5,-0.9304,0.3665,0.0,1.0
2024-03-01 19:27:00,medium_office,19.75,20.7,47.4,0.257,400.0,19.0,35.5,0.24,23.07,690.1,-0.9288,0.3706,0.0,1.0
2024-03-01 19:28:00,medium_office,19.09,21.55,50.4,0.132,400.0,9.0,39.3,0.19,23.49,687.7,-0.9272,0.3746,0.0,1.0
2024-03-01 19:29:00,medium_office,19.11,22.04,50.0,0.071,400.0,15.0,37.0,0.0,24.95,685.3,-0.9255,0.3786,0.0,1.0
2024-03-01 19:30:00,medium_office,18.88,21.44,46.1,0.114,400.0,28.0,33.6,0.1,22.54,682.8,-0.9239,0.3827,0.0,1.0
2024-03-01 19:31:00,medium_office,18.66,21.12,48.0,0.029,400.0,2.0,34.6,0.26,23.21,680.4,-0.9222,0.3867,0.0,1.0
2024-03-01 19:32:00,medium_office,19.2,20.99,48.7,0.2,400.0,0.0,36.6,0.22,23.63,677.9,-0.9205,0.3907,0.0,1.0
2024-03-01 19:33:00,medium_office,18.94,20.78,47.3,0.064,412.0,15.0,36.9,0.24,21.65,675.3,-0.9188,0.3947,0.0,1.0
2024-03-01 19:34:00,medium_office,19.22,21.99,53.1,0.1,451.0,18.0,35.1,0.02,20.92,672.8,-0.9171,0.3987,0.0,1.0
2024-03-01 19:35:00,medium_office,18.77,21.09,48.9,0.174,428.0,27.0,36.1,0.28,22.12,670.2,-0.9153,0.4027,0.0,1.0
2024-03-01 19:36:00,medium_office,19.03,22.02,48.4,0.031,400.0,0.0,36.1,0.07,24.11,667.7,-0.9135,0.4067,0.0,1.0
2024-03-01 19:37:00,medium_office,19.31,21.73,50.9,0.003,430.0,0.0,34.7,0.1,24.89,665.0,-0.9118,0.4107,0.0,1.0
2024-03-01 19:38:00,medium_office,19.38,20.48,47.8,0.048,410.0,0.0,33.2,0.25,22.28,662.4,-0.91,0.4147,0.0,1.0
2024-03-01 19:39:00,medium_office,19.4,20.92,50.6,0.284,400.0,17.0,37.2,0.12,22.01,659.8,-0.9081,0.4187,0.0,1.0
2024-03-01 19:40:00,medium_office,18.88,20.92,45.3,0.034,400.0,22.0,35.9,0.19,24.79,657.1,-0.9063,0.4226,0.0,1.0
2024-03-01 19:41:00,medium_office,19.54,21.16,47.8,0.125,400.0,0.0,28.8,0.17,22.72,654.4,-0.9045,0.4266,0.0,1.0
2024-03-01 19:42:00,medium_office,19.05,21.17,50.8,0.175,420.0,0.0,32.5,0.26,22.94,651.7,-0.9026,0.4305,0.0,1.0
2024-03-01 19:43:00,medium_office,19.49,22.4,51.9,0.036,404.0,18.0,33.6,0.05,24.8,649.0,-0.9007,0.4344,0.0,1.0
2024-03-01 19:44:00,medium_office,19.3,20.77,47.3,0.185,400.0,0.0,34.4,0.03,24.67,646.3,-0.8988,0.4384,0.0,1.0
2024-03-01 19:45:00,medium_office,18.9,21.3,47.1,0.368,400.0,43.0,38.6,0.19,24.33,643.5,-0.8969,0.4423,0.0,1.0
2024-03-01 19:46:00,medium_office,19.22,21.46,50.1,0.011,409.0,53.0,44.6,0.25,21.72,640.7,-0.8949,0.4462,0.0,1.0
2024-03-01 19:47:00,medium_office,19.43,21.21,47.7,0.063,413.0,30.0,27.6,0.28,22.2,637.9,-0.893,0.4501,0.0,1.0
2024-03-01 19:48:00,medium_office,19.51,21.26,48.5,0.009,400.0,7.0,35.9,0.12,24.61,635.1,-0.891,0.454,0.0,1.0
2024-03-01 19:49:00,medium_office,19.29,20.8,50.8,0.25,400.0,55.0,35.2,0.22,23.83,632.3,-0.889,0.4579,0.0,1.0
2024-03-01 19:50:00,medium_office,19.8,21.27,48.0,0.175,438.0,7.0,34.5,0.12,22.77,629.4,-0.887,0.4617,0.0,1.0
2024-03-01 19:51:00,medium_office,19.65,21.43,45.2,0.032,431.0,0.0,36.6,0.1,23.23,626.6,-0.885,0.4656,0.0,1.0
2024-03-01 19:52:00,medium_office,19.27,21.37,46.6,0.122,400.0,0.0,35.4,0.01,24.71,623.7,-0.8829,0.4695,0.0,1.0
2024-03-01 19:53:00,medium_office,19.58,21.47,49.2,0.065,440.0,0.0,33.9,0.08,25.16,620.8,-0.8809,0.4733,0.0,1.0
2024-03-01 19:54:00,medium_office,19.94,21.81,45.5,0.04,400.0,0.0,35.1,0.05,23.65,617.9,-0.8788,0.4772,0.0,1.0
2024-03-01 19:55:00,medium_office,19.96,21.62,48.7,0.149,406.0,14.0,36.7,0.08,23.0,614.9,-0.8767,0.481,0.0,1.0
2024-03-01 19:56:00,medium_office,19.01,21.28,46.6,0.037,434.0,0.0,36.4,0.09,23.44,612.0,-0.8746,0.4848,0.0,1.0
2024-03-01 19:57:00,medium_office,19.1,20.79,52.7,0.066,450.0,0.0,35.6,0.26,25.09,609.0,-0.8725,0.4886,0.0,1.0
2024-03-01 19:58:00,medium_office,19.83,21.02,53.8,0.035,430.0,6.0,33.2,0.06,25.1,606.0,-0.8704,0.4924,0.0,1.0
2024-03-01 19:59:00,medium_office,19.08,21.18,47.4,0.14,407.0,19.0,43.5,0.25,24.0,603.0,-0.8682,0.4962,0.0,1.0
2024-03-01 20:00:00,medium_office,19.01,21.37,50.0,0.041,400.0,0.0,36.1,0.26,23.31,600.0,-0.866,0.5,0.0,1.0
2024-03-01 20:01:00,medium_office,19.26,21.08,47.7,0.058,400.0,7.0,37.3,0.14,24.95,597.0,-0.8638,0.5038,0.0,1.0
2024-03-01 20:02:00,medium_office,19.54,20.9,49.0,0.096,426.0,0.0,33.5,0.22,25.52,593.9,-0.8616,0.5075,0.0,1.0
2024-03-01 20:03:00,medium_office,19.39,20.81,53.3,0.046,440.0,0.0,35.6,0.1,22.47,590.9,-0.8594,0.5113,0.0,1.0
2024-03-01 20:04:00,medium_office,19.23,20.63,48.8,0.068,400.0,0.0,35.5,0.01,23.73,587.8,-0.8572,0.515,0.0,1.0
2024-03-01 20:05:00,medium_office,19.23,21.2,49.2,0.562,400.0,15.0,29.3,0.21,25.14,584.7,-0.8549,0.5188,0.0,1.0
2024-03-01 20:06:00,medium_office,19.23,20.71,47.9,0.082,400.0,7.0,32.9,0.18,24.09,581.6,-0.8526,0.5225,0.0,1.0
2024-03-01 20:07:00,medium_office,19.19,20.9,52.1,0.059,400.0,0.0,32.8,0.14,23.56,578.5,-0.8504,0.5262,0.0,1.0
2024-03-01 20:08:00,medium_office,20.14,21.15,43.4,0.121,432.0,0.0,33.2,0.27,24.26,575.3,-0.848,0.5299,0.0,1.0
2024-03-01 20:09:00,medium_office,19.55,20.77,49.0,0.206,407.0,45.0,31.8,0.22,24.48,572.2,-0.8457,0.5336,0.0,1.0
2024-03-01 20:10:00,medium_office,19.74,21.47,49.9,0.139,400.0,16.0,35.1,0.13,23.01,569.0,-0.8434,0.5373,0.0,1.0
2024-03-01 20:11:00,medium_office,19.33,21.61,48.7,0.289,480.0,0.0,39.2,0.02,24.26,565.9,-0.841,0.541,0.0,1.0
2024-03-01 20:12:00,medium_office,19.43,21.1,51.8,0.183,400.0,0.0,35.4,0.26,24.57,562.7,-0.8387,0.5446,0.0,1.0
2024-03-01 20:13:00,medium_office,19.28,21.15,52.5,0.043,416.0,0.0,31.5,0.3,23.74,559.5,-0.8363,0.5483,0.0,1.0
2024-03-01 20:14:00,medium_office,18.7,21.55,47.3,0.057,400.0,0.0,31.9,0.19,23.48,556.3,-0.8339,0.5519,0.0,1.0
2024-03-01 20:15:00,medium_office,19.09,21.05,54.4,0.016,400.0,8.0,33.9,0.23,23.76,553.1,-0.8315,0.5556,0.0,1.0
2024-03-01 20:16:00,medium_office,18.97,21.03,47.4,0.203,404.0,17.0,30.8,0.15,23.35,549.8,-0.829,0.5592,0.0,1.0
2024-03-01 20:17:00,medium_office,18.85,21.83,52.8,0.008,425.0,12.0,35.9,0.07,25.21,546.6,-0.8266,0.5628,0.0,1.0
2024-03-01 20:18:00,medium_office,19.17,21.71,50.6,0.226,400.0,0.0,39.1,0.27,23.4,543.3,-0.8241,0.5664,0.0,1.0
2024-03-01 20:19:00,medium_office,19.93,21.6,49.3,0.062,400.0,0.0,33.3,0.21,24.61,540.1,-0.8216,0.57,0.0,1.0
2024-03-01 20:20:00,medium_office,19.53,21.73,49.6,0.147,400.0,61.0,35.2,0.16,24.07,536.8,-0.8192,0.5736,0.0,1.0
2024-03-01 20:21:00,medium_office,19.94,20.58,50.4,0.024,400.0,0.0,33.7,0.2,23.77,533.5,-0.8166,0.5771,0.0,1.0
2024-03-01 20:22:00,medium_office,19.68,21.91,50.9,0.033,419.0,0.0,33.1,0.15,25.88,530.2,-0.8141,0.5807,0.0,1.0
2024-03-01 20:23:00,medium_office,19.8,21.53,48.7,0.376,408.0,0.0,35.6,0.02,24.41,526.9,-0.8116,0.5842,0.0,1.0
2024-03-01 20:24:00,medium_office,19.3,21.79,50.1,0.179,413.0,0.0,33.0,0.2,23.91,523.6,-0.809,0.5878,0.0,1.0
2024-03-01 20:25:00,medium_office,19.74,21.54,49.1,0.027,400.0,28.0,32.6,0.0,23.84,520.3,-0.8064,0.5913,0.0,1.0
2024-03-01 20:26:00,medium_office,19.81,21.41,48.2,0.026,400.0,0.0,30.1,0.07,24.98,516.9,-0.8039,0.5948,0.0,1.0
2024-03-01 20:27:00,medium_office,19.42,21.29,49.1,0.208,435.0,44.0,35.2,0.05,25.5,513.6,-0.8013,0.5983,0.0,1.0
2024-03-01 20:28:00,medium_office,19.77,21.55,48.4,0.053,431.0,0.0,38.2,0.1,25.97,510.3,-0.7986,0.6018,0.0,1.0
2024-03-01 20:29:00,medium_office,19.78,21.28,50.0,0.586,442.0,33.0,37.1,0.27,24.57,506.9,-0.796,0.6053,0.0,1.0
2024-03-01 20:30:00,medium_office,19.46,21.76,51.7,0.077,411.0,0.0,39.5,0.02,24.54,503.5,-0.7934,0.6088,0.0,1.0
2024-03-01 20:31:00,medium_office,19.29,20.78,51.1,0.468,441.0,0.0,33.0,0.11,24.93,500.2,-0.7907,0.6122,0.0,1.0
2024-03-01 20:32:00,medium_office,19.28,21.21,54.9,0.05,400.0,3.0,37.6,0.23,25.0,496.8,-0.788,0.6157,0.0,1.0
2024-03-01 20:33:00,medium_office,19.67,22.25,46.5,0.259,400.0,14.0,31.7,0.26,24.09,493.4,-0.7853,0.6191,0.0,1.0
2024-03-01 20:34:00,medium_office,19.75,21.18,51.9,0.028,436.0,0.0,37.1,0.22,26.36,490.0,-0.7826,0.6225,0.0,1.0
2024-03-01 20:35:00,medium_office,19.42,21.34,51.1,0.175,425.0,9.0,39.9,0.29,24.95,486.6,-0.7799,0.6259,0.0,1.0
2024-03-01 20:36:00,medium_office,19.68,21.09,52.7,0.376,400.0,18.0,36.5,0.21,25.49,483.2,-0.7771,0.6293,0.0,1.0
2024-03-01 20:37:00,medium_office,19.85,21.59,52.6,0.092,400.0,0.0,40.0,0.22,25.41,479.7,-0.7744,0.6327,0.0,1.0
2024-03-01 20:38:00,medium_office,19.87,21.16,50.9,0.043,400.0,0.0,33.2,0.13,25.43,476.3,-0.7716,0.6361,0.0,1.0
2024-03-01 20:39:00,medium_office,20.16,21.39,51.6,0.091,400.0,0.0,34.6,0.09,24.05,472.9,-0.7688,0.6394,0.0,1.0
2024-03-01 20:40:00,medium_office,20.08,21.81,49.8,0.04,452.0,0.0,32.3,0.14,25.08,469.5,-0.766,0.6428,0.0,1.0
2024-03-01 20:41:00,medium_office,19.41,21.19,52.5,0.214,423.0,12.0,35.1,0.23,27.4,466.0,-0.7632,0.6461,0.0,1.0
2024-03-01 20:42:00,medium_office,20.22,21.79,47.6,0.011,400.0,0.0,35.8,0.2,26.74,462.6,-0.7604,0.6494,0.0,1.0
2024-03-01 20:43:00,medium_office,19.57,21.81,53.0,0.024,400.0,0.0,35.1,0.23,25.34,459.1,-0.7576,0.6528,0.0,1.0
2024-03-01 20:44:00,medium_office,20.05,21.91,51.4,0.023,400.0,0.0,33.6,0.19,24.85,455.7,-0.7547,0.6561,0.0,1.0
2024-03-01 20:45:00,medium_office,19.76,21.55,50.5,0.09,400.0,0.0,33.5,0.22,23.03,452.2,-0.7518,0.6593,0.0,1.0
2024-03-01 20:46:00,medium_office,19.63,22.8,51.1,0.017,400.0,15.0,36.0,0.05,24.79,448.7,-0.749,0.6626,0.0,1.0
2024-03-01 20:47:00,medium_office,19.22,21.93,51.3,0.017,433.0,24.0,34.5,0.1,25.24,445.3,-0.7461,0.6659,0.0,1.0
2024-03-01 20:48:00,medium_office,19.72,21.64,54.2,0.187,400.0,0.0,31.5,0.17,25.03,441.8,-0.7431,0.6691,0.0,1.0
2024-03-01 20:49:00,medium_office,19.31,21.17,58.1,0.015,469.0,0.0,29.3,0.0,25.13,438.3,-0.7402,0.6724,0.0,1.0
2024-03-01 20:50:00,medium_office,20.08,21.49,54.1,0.147,400.0,11.0,33.2,0.27,26.04,434.9,-0.7373,0.6756,0.0,1.0
2024-03-01 20:51:00,medium_office,20.25,22.1,50.6,0.032,400.0,0.0,30.9,0.07,24.45,431.4,-0.7343,0.6788,0.0,1.0
2024-03-01 20:52:00,medium_office,19.57,22.22,53.0,0.004,451.0,23.0,32.5,0.03,25.75,427.9,-0.7314,0.682,0.0,1.0
2024-03-01 20:53:00,medium_office,19.91,22.13,53.2,0.044,440.0,31.0,33.7,0.2,25.4,424.4,-0.7284,0.6852,0.0,1.0
2024-03-01 20:54:00,medium_office,19.61,21.86,50.0,0.138,400.0,0.0,34.6,0.06,24.67,420.9,-0.7254,0.6884,0.0,1.0
2024-03-01 20:55:00,medium_office,19.64,21.05,49.4,0.054,411.0,0.0,33.0,0.17,27.25,417.4,-0.7224,0.6915,0.0,1.0
2024-03-01 20:56:00,medium_office,20.07,21.76,51.8,0.015,412.0,0.0,41.6,0.07,26.36,414.0,-0.7193,0.6947,0.0,1.0
2024-03-01 20:57:00,medium_office,19.84,21.07,53.6,0.096,404.0,24.0,31.2,0.05,24.86,410.5,-0.7163,0.6978,0.0,1.0
2024-03-01 20:58:00,medium_office,20.38,20.98,48.8,0.18,400.0,60.0,38.6,0.22,26.2,407.0,-0.7133,0.7009,0.0,1.0
2024-03-01 20:59:00,medium_office,19.72,21.68,50.6,0.083,400.0,54.0,34.5,0.12,24.32,403.5,-0.7102,0.704,0.0,1.0
2024-03-01 21:00:00,medium_office,20.18,21.8,53.3,0.578,400.0,0.0,33.0,0.17,25.08,400.0,-0.7071,0.7071,0.0,1.0
2024-03-01 21:01:00,medium_office,19.92,21.95,52.3,0.127,454.0,0.0,36.8,0.06,27.11,396.5,-0.704,0.7102,0.0,1.0
2024-03-01 21:02:00,medium_office,20.14,21.8,55.0,0.098,456.0,25.0,33.6,0.17,26.17,393.0,-0.7009,0.7133,0.0,1.0
2024-03-01 21:03:00,medium_office,19.77,21.82,49.4,0.051,400.0,0.0,32.6,0.13,26.12,389.5,-0.6978,0.7163,0.0,1.0
2024-03-01 21:04:00,medium_office,19.9,21.22,57.0,0.078,400.0,14.0,40.4,0.02,26.87,386.0,-0.6947,0.7193,0.0,1.0
2024-03-01 21:05:00,medium_office,19.89,21.57,49.3,0.068,408.0,9.0,28.4,0.22,26.53,382.6,-0.6915,0.7224,0.0,1.0
2024-03-01 21:06:00,medium_office,19.68,21.02,48.3,0.248,413.0,3.0,34.3,0.17,25.68,379.1,-0.6884,0.7254,0.0,1.0
2024-03-01 21:07:00,medium_office,20.14,20.83,52.3,0.033,418.0,31.0,35.6,0.28,26.92,375.6,-0.6852,0.7284,0.0,1.0
2024-03-01 21:08:00,medium_office,20.15,21.93,50.2,0.312,400.0,32.0,39.2,0.24,24.33,372.1,-0.682,0.7314,0.0,1.0
2024-03-01 21:09:00,medium_office,20.14,21.34,52.4,0.113,495.0,0.0,33.8,0.17,25.38,368.6,-0.6788,0.7343,0.0,1.0
2024-03-01 21:10:00,medium_office,20.43,22.0,52.4,0.174,434.0,0.0,43.0,0.01,25.99,365.1,-0.6756,0.7373,0.0,1.0
2024-03-01 21:11:00,medium_office,20.42,22.1,52.2,0.234,400.0,0.0,37.3,0.23,26.67,361.7,-0.6724,0.7402,0.0,1.0
2024-03-01 21:12:00,medium_office,19.88,21.41,51.0,0.174,400.0,0.0,27.9,0.16,25.83,358.2,-0.6691,0.7431,0.0,1.0
2024-03-01 21:13:00,medium_office,20.11,21.9,53.5,0.075,430.0,0.0,30.6,0.25,24.4,354.7,-0.6659,0.7461,0.0,1.0
2024-03-01 21:14:00,medium_office,19.83,21.41,52.1,0.001,415.0,13.0,35.7,0.17,24.3,351.3,-0.6626,0.749,0.0,1.0
2024-03-01 21:15:00,medium_office,20.03,20.94,55.0,0.58,403.0,0.0,31.6,0.0,26.19,347.8,-0.6593,0.7518,0.0,1.0
2024-03-01 21:16:00,medium_office,19.85,21.74,52.4,0.03,414.0,0.0,36.6,0.24,25.81,344.3,-0.6561,0.7547,0.0,1.0
2024-03-01 21:17:00,medium_office,20.53,21.51,50.9,0.02,400.0,24.0,33.6,0.24,25.41,340.9,-0.6528,0.7576,0.0,1.0
2024-03-01 21:18:00,medium_office,20.16,21.53,49.5,0.157,412.0,12.0,31.4,0.03,25.28,337.4,-0.6494,0.7604,0.0,1.0
2024-03-01 21:19:00,medium_office,20.0,22.5,52.6,0.147,422.0,0.0,32.1,0.21,26.52,334.0,-0.6461,0.7632,0.0,1.0
2024-03-01 21:20:00,medium_office,20.43,21.1,50.4,0.024,410.0,51.0,37.6,0.16,27.73,330.5,-0.6428,0.766,0.0,1.0
2024-03-01 21:21:00,medium_office,19.43,21.87,50.3,0.451,409.0,22.0,28.9,0.18,26.59,327.1,-0.6394,0.7688,0.0,1.0
2024-03-01 21:22:00,medium_office,19.49,21.33,54.1,0.19,442.0,0.0,38.1,0.27,27.81,323.7,-0.6361,0.7716,0.0,1.0
2024-03-01 21:23:00,medium_office,20.34,22.1,49.5,0.247,400.0,0.0,38.2,0.07,26.15,320.3,-0.6327,0.7744,0.0,1.0
2024-03-01 21:24:00,medium_office,20.13,21.86,56.0,0.024,400.0,24.0,34.0,0.0,27.01,316.8,-0.6293,0.7771,0.0,1.0
2024-03-01 21:25:00,medium_office,20.2,21.9,53.5,0.015,401.0,6.0,30.8,0.06,27.95,313.4,-0.6259,0.7799,0.0,1.0
2024-03-01 21:26:00,medium_office,19.73,21.38,53.1,0.147,400.0,0.0,36.7,0.27,26.47,310.0,-0.6225,0.7826,0.0,1.0
2024-03-01 21:27:00,medium_office,20.14,21.46,51.2,0.028,400.0,27.0,33.5,0.06,26.69,306.6,-0.6191,0.7853,0.0,1.0
2024-03-01 21:28:00,medium_office,20.75,22.14,54.8,0.046,439.0,38.0,30.5,0.2,26.33,303.2,-0.6157,0.788,0.0,1.0
2024-03-01 21:29:00,medium_office,20.41,22.48,53.3,0.317,400.0,35.0,40.7,0.24,27.33,299.8,-0.6122,0.7907,0.0,1.0
2024-03-01 21:30:00,medium_office,20.22,21.97,52.0,0.004,400.0,46.0,32.3,0.24,27.67,296.5,-0.6088,0.7934,0.0,1.0
2024-03-01 21:31:00,medium_office,20.05,21.43,53.8,0.252,400.0,62.0,30.6,0.0,27.15,293.1,-0.6053,0.796,0.0,1.0
2024-03-01 21:32:00,medium_office,20.08,21.93,50.1,0.057,402.0,52.0,35.9,0.0,26.61,289.7,-0.6018,0.7986,0.0,1.0
2024-03-01 21:33:00,medium_office,19.57,22.77,50.2,0.092,401.0,10.0,34.8,0.3,25.37,286.4,-0.5983,0.8013,0.0,1.0
2024-03-01 21:34:00,medium_office,20.29,21.85,51.3,0.241,417.0,0.0,39.5,0.16,26.86,283.1,-0.5948,0.8039,0.0,1.0
2024-03-01 21:35:00,medium_office,20.48,22.4,54.3,0.204,414.0,0.0,33.9,0.02,26.75,279.7,-0.5913,0.8064,0.0,1.0
2024-03-01 21:36:00,medium_office,19.76,21.53,53.6,0.542,400.0,0.0,33.9,0.01,27.21,276.4,-0.5878,0.809,0.0,1.0
2024-03-01 21:37:00,medium_office,20.05,21.81,55.8,0.572,400.0,16.0,36.0,0.24,27.13,273.1,-0.5842,0.8116,0.0,1.0
2024-03-01 21:38:00,medium_office,19.91,22.09,51.9,0.078,400.0,1.0,35.6,0.27,28.62,269.8,-0.5807,0.8141,0.0,1.0
2024-03-01 21:39:00,medium_office,19.98,22.0,54.9,0.041,400.0,0.0,35.7,0.16,26.38,266.5,-0.5771,0.8166,0.0,1.0
2024-03-01 21:40:00,medium_office,20.3,21.55,53.6,0.038,400.0,0.0,35.8,0.11,25.54,263.2,-0.5736,0.8192,0.0,1.0
2024-03-01 21:41:00,medium_office,19.66,21.54,51.9,0.178,421.0,19.0,35.5,0.21,26.01,259.9,-0.57,0.8216,0.0,1.0
2024-03-01 21:42:00,medium_office,20.49,22.26,54.6,0.069,412.0,0.0,33.8,0.01,26.55,256.7,-0.5664,0.8241,0.0,1.0
2024-03-01 21:43:00,medium_office,20.54,22.35,53.8,0.081,425.0,5.0,37.5,0.27,28.3,253.4,-0.5628,0.8266,0.0,1.0
2024-03-01 21:44:00,medium_office,20.25,22.49,52.7,0.165,400.0,13.0,33.9,0.08,25.96,250.2,-0.5592,0.829,0.0,1.0
2024-03-01 21:45:00,medium_office,19.59,22.61,54.1,0.182,445.0,34.0,37.4,0.06,26.12,246.9,-0.5556,0.8315,0.0,1.0
2024-03-01 21:46:00,medium_office,20.05,21.95,53.8,0.087,420.0,51.0,39.2,0.09,27.74,243.7,-0.5519,0.8339,0.0,1.0
2024-03-01 21:47:00,medium_office,20.72,21.78,53.8,0.188,403.0,0.0,33.0,0.02,28.21,240.5,-0.5483,0.8363,0.0,1.0
2024-03-01 21:48:00,medium_office,19.53,22.45,53.3,0.109,418.0,6.0,42.2,0.12,25.84,237.3,-0.5446,0.8387,0.0,1.0
2024-03-01 21:49:00,medium_office,20.27,22.2,51.5,0.041,400.0,6.0,32.9,0.21,25.66,234.1,-0.541,0.841,0.0,1.0
2024-03-01 21:50:00,medium_office,20.03,21.53,54.3,0.054,400.0,19.0,32.9,0.15,26.68,231.0,-0.5373,0.8434,0.0,1.0
2024-03-01 21:51:00,medium_office,20.64,21.52,52.6,0.199,400.0,16.0,36.6,0.2,28.15,227.8,-0.5336,0.8457,0.0,1.0
2024-03-01 21:52:00,medium_office,20.21,22.14,52.2,0.015,422.0,43.0,36.3,0.06,27.68,224.7,-0.5299,0.848,0.0,1.0
2024-03-01 21:53:00,medium_office,20.54,21.88,53.8,0.224,402.0,0.0,35.2,0.12,26.82,221.5,-0.5262,0.8504,0.0,1.0
2024-03-01 21:54:00,medium_office,20.6,21.94,55.8,0.053,400.0,13.0,37.5,0.16,28.34,218.4,-0.5225,0.8526,0.0,1.0
2024-03-01 21:55:00,medium_office,20.99,22.39,54.8,0.015,400.0,15.0,35.8,0.17,27.76,215.3,-0.5188,0.8549,0.0,1.0
2024-03-01 21:56:00,medium_office,20.39,22.27,53.4,0.46,400.0,0.0,41.2,0.06,27.56,212.2,-0.515,0.8572,0.0,1.0
2024-03-01 21:57:00,medium_office,20.58,22.51,53.3,0.147,443.0,0.0,34.8,0.24,26.09,209.1,-0.5113,0.8594,0.0,1.0
2024-03-01 21:58:00,medium_office,20.03,21.21,55.8,0.001,400.0,0.0,32.4,0.03,26.97,206.1,-0.5075,0.8616,0.0,1.0
2024-03-01 21:59:00,medium_office,20.85,22.09,49.8,0.019,400.0,0.0,33.3,0.03,29.73,203.0,-0.5038,0.8638,0.0,1.0
2024-03-01 22:00:00,medium_office,20.27,22.28,56.2,0.114,400.0,50.0,36.4,0.07,27.47,200.0,-0.5,0.866,0.0,1.0
2024-03-01 22:01:00,medium_office,20.34,21.4,50.9,0.007,438.0,11.0,36.5,0.2,26.89,197.0,-0.4962,0.8682,0.0,1.0
2024-03-01 22:02:00,medium_office,20.52,21.75,51.8,0.05,426.0,0.0,35.6,0.02,27.5,194.0,-0.4924,0.8704,0.0,1.0
2024-03-01 22:03:00,medium_office,20.07,21.69,53.7,0.082,400.0,0.0,32.5,0.0,28.04,191.0,-0.4886,0.8725,0.0,1.0
2024-03-01 22:04:00,medium_office,20.61,22.04,59.1,0.256,435.0,18.0,38.3,0.14,28.83,188.0,-0.4848,0.8746,0.0,1.0
2024-03-01 22:05:00,medium_office,20.85,22.69,58.1,0.054,400.0,21.0,40.8,0.1,28.61,185.1,-0.481,0.8767,0.0,1.0
2024-03-01 22:06:00,medium_office,20.66,22.85,56.2,0.118,400.0,0.0,35.1,0.05,27.34,182.1,-0.4772,0.8788,0.0,1.0
2024-03-01 22:07:00,medium_office,20.1,21.73,55.6,0.163,400.0,18.0,40.4,0.2,29.33,179.2,-0.4733,0.8809,0.0,1.0
2024-03-01 22:08:00,medium_office,20.55,22.27,51.2,0.024,400.0,0.0,37.6,0.19,28.91,176.3,-0.4695,0.8829,0.0,1.0
2024-03-01 22:09:00,medium_office,20.83,22.29,55.2,0.12,400.0,32.0,41.7,0.04,27.68,173.4,-0.4656,0.885,0.0,1.0
2024-03-01 22:10:00,medium_office,20.05,22.23,53.9,0.097,423.0,30.0,36.4,0.07,28.03,170.6,-0.4617,0.887,0.0,1.0
2024-03-01 22:11:00,medium_office,20.3,22.24,53.4,0.105,400.0,0.0,35.4,0.11,28.8,167.7,-0.4579,0.889,0.0,1.0
2024-03-01 22:12:00,medium_office,20.9,22.21,55.4,0.024,419.0,0.0,37.5,0.3,29.3,164.9,-0.454,0.891,0.0,1.0
2024-03-01 22:13:00,medium_office,20.73,22.77,54.1,0.105,409.0,61.0,33.7,0.23,26.75,162.1,-0.4501,0.893,0.0,1.0
2024-03-01 22:14:00,medium_office,20.78,22.55,56.9,0.02,416.0,28.0,36.2,0.1,28.37,159.3,-0.4462,0.8949,0.0,1.0
2024-03-01 22:15:00,medium_office,21.23,21.69,51.3,0.091,400.0,0.0,39.0,0.29,28.3,156.5,-0.4423,0.8969,0.0,1.0
2024-03-01 22:16:00,medium_office,20.83,22.44,55.3,0.495,400.0,0.0,37.5,0.14,27.8,153.7,-0.4384,0.8988,0.0,1.0
2024-03-01 22:17:00,medium_office,20.89,22.49,53.5,0.035,417.0,6.0,34.9,0.11,27.83,151.0,-0.4344,0.9007,0.0,1.0
2024-03-01 22:18:00,medium_office,21.52,22.26,54.4,0.236,400.0,0.0,35.6,0.28,29.49,148.3,-0.4305,0.9026,0.0,1.0
2024-03-01 22:19:00,medium_office,20.66,22.6,55.9,0.041,411.0,0.0,37.3,0.22,29.01,145.6,-0.4266,0.9045,0.0,1.0
2024-03-01 22:20:00,medium_office,20.49,22.23,53.1,0.144,400.0,0.0,37.2,0.16,30.62,142.9,-0.4226,0.9063,0.0,1.0
