timestamp,building,air_temp,radiant_temp,humidity,air_speed,co2_ppm,lux,sound_db,occupancy,outdoor_temp,solar_rad,time_of_day_sin,time_of_day_cos,day_of_week_sin,day_of_week_cos
2024-03-01 00:27:00,mixed_use,22.26,23.29,56.7,0.134,413.0,22.0,38.5,0.13,33.5,11.1,0.1175,0.9931,0.0,1.0
2024-03-01 00:28:00,mixed_use,22.03,22.92,57.5,0.181,411.0,14.0,29.5,0.08,33.39,11.9,0.1219,0.9925,0.0,1.0
2024-03-01 00:29:00,mixed_use,22.78,23.21,55.4,0.034,419.0,0.0,33.4,0.16,33.46,12.7,0.1262,0.992,0.0,1.0
2024-03-01 00:30:00,mixed_use,22.62,23.05,60.2,0.23,400.0,0.0,36.2,0.03,32.93,13.6,0.1305,0.9914,0.0,1.0
2024-03-01 00:31:00,mixed_use,23.22,23.32,57.5,0.01,403.0,51.0,34.6,0.01,34.25,14.5,0.1349,0.9909,0.0,1.0
2024-03-01 00:32:00,mixed_use,22.26,23.19,61.5,0.002,453.0,0.0,32.9,0.18,31.78,15.5,0.1392,0.9903,0.0,1.0
2024-03-01 00:33:00,mixed_use,22.69,22.72,59.9,0.071,401.0,2.0,38.3,0.1,32.98,16.5,0.1435,0.9897,0.0,1.0
2024-03-01 00:34:00,mixed_use,22.08,22.85,58.7,0.225,400.0,16.0,31.0,0.24,32.47,17.5,0.1478,0.989,0.0,1.0
2024-03-01 00:35:00,mixed_use,22.9,23.13,57.6,0.327,415.0,0.0,35.3,0.23,33.21,18.5,0.1521,0.9884,0.0,1.0
2024-03-01 00:36:00,mixed_use,22.4,23.84,59.9,0.05,435.0,0.0,33.1,0.26,34.0,19.6,0.1564,0.9877,0.0,1.0
2024-03-01 00:37:00,mixed_use,22.46,22.57,58.7,0.021,434.0,0.0,37.3,0.15,31.61,20.7,0.1607,0.987,0.0,1.0
2024-03-01 00:38:00,mixed_use,22.88,23.47,60.3,0.089,400.0,0.0,33.3,0.26,32.95,21.8,0.165,0.9863,0.0,1.0
2024-03-01 00:39:00,mixed_use,22.87,23.96,61.5,0.259,400.0,0.0,35.0,0.2,32.42,22.9,0.1693,0.9856,0.0,1.0
2024-03-01 00:40:00,mixed_use,22.23,23.73,57.7,0.009,423.0,8.0,34.1,0.28,34.19,24.1,0.1736,0.9848,0.0,1.0
2024-03-01 00:41:00,mixed_use,22.5,23.35,58.4,0.126,404.0,40.0,34.8,0.14,34.6,25.3,0.1779,0.984,0.0,1.0
2024-03-01 00:42:00,mixed_use,22.97,23.27,61.8,0.132,416.0,0.0,35.4,0.2,31.9,26.6,0.1822,0.9833,0.0,1.0
2024-03-01 00:43:00,mixed_use,22.45,23.63,62.1,0.052,400.0,6.0,35.1,0.07,33.68,27.8,0.1865,0.9825,0.0,1.0
2024-03-01 00:44:00,mixed_use,22.66,23.98,57.4,0.036,411.0,0.0,34.8,0.24,36.44,29.1,0.1908,0.9816,0.0,1.0
2024-03-01 00:45:00,mixed_use,22.75,23.68,57.6,0.123,400.0,44.0,32.9,0.22,33.35,30.4,0.1951,0.9808,0.0,1.0
2024-03-01 00:46:00,mixed_use,23.02,23.47,57.6,0.092,400.0,0.0,35.7,0.19,33.13,31.8,0.1994,0.9799,0.0,1.0
2024-03-01 00:47:00,mixed_use,22.81,23.89,59.8,0.583,400.0,0.0,31.5,0.04,33.6,33.2,0.2036,0.979,0.0,1.0
2024-03-01 00:48:00,mixed_use,22.55,23.49,56.6,0.018,400.0,0.0,36.1,0.14,34.13,34.6,0.2079,0.9781,0.0,1.0
2024-03-01 00:49:00,mixed_use,22.05,23.46,59.4,0.371,400.0,59.0,35.0,0.29,34.64,36.0,0.2122,0.9772,0.0,1.0
2024-03-01 00:50:00,mixed_use,22.86,23.69,59.3,0.191,400.0,63.0,28.3,0.3,34.84,37.5,0.2164,0.9763,0.0,1.0
2024-03-01 00:51:00,mixed_use,22.71,23.19,58.2,0.001,400.0,0.0,35.6,0.29,32.3,39.0,0.2207,0.9753,0.0,1.0
2024-03-01 00:52:00,mixed_use,23.21,24.65,59.6,0.123,413.0,0.0,40.1,0.29,34.5,40.5,0.225,0.9744,0.0,1.0
2024-03-01 00:53:00,mixed_use,22.86,23.52,59.6,0.051,407.0,25.0,34.7,0.21,33.29,42.0,0.2292,0.9734,0.0,1.0
2024-03-01 00:54:00,mixed_use,22.53,23.39,58.7,0.013,425.0,26.0,35.5,0.19,33.2,43.6,0.2334,0.9724,0.0,1.0
2024-03-01 00:55:00,mixed_use,22.34,23.81,62.8,0.137,400.0,0.0,32.9,0.26,33.13,45.2,0.2377,0.9713,0.0,1.0
2024-03-01 00:56:00,mixed_use,22.67,23.92,58.7,0.215,400.0,0.0,42.1,0.14,34.17,46.8,0.2419,0.9703,0.0,1.0
2024-03-01 00:57:00,mixed_use,22.85,23.22,59.6,0.106,411.0,45.0,41.7,0.1,32.93,48.5,0.2462,0.9692,0.0,1.0
2024-03-01 00:58:00,mixed_use,22.78,22.82,58.3,0.028,400.0,0.0,40.2,0.26,34.83,50.2,0.2504,0.9681,0.0,1.0
2024-03-01 00:59:00,mixed_use,22.39,23.38,61.5,0.546,400.0,0.0,41.3,0.03,33.35,51.9,0.2546,0.967,0.0,1.0
2024-03-01 01:00:00,mixed_use,21.94,23.63,57.3,0.122,400.0,4.0,32.4,0.12,34.34,53.6,0.2588,0.9659,0.0,1.0
2024-03-01 01:01:00,mixed_use,22.5,23.23,59.8,0.17,400.0,0.0,31.2,0.26,34.11,55.3,0.263,0.9648,0.0,1.0
2024-03-01 01:02:00,mixed_use,22.07,23.52,57.7,0.19,420.0,0.0,43.5,0.24,32.57,57.1,0.2672,0.9636,0.0,1.0
2024-03-01 01:03:00,mixed_use,22.52,23.49,56.1,0.009,400.0,0.0,34.5,0.12,32.7,58.9,0.2714,0.9625,0.0,1.0
2024-03-01 01:04:00,mixed_use,22.9,22.9,58.2,0.192,400.0,0.0,32.5,0.13,34.29,60.8,0.2756,0.9613,0.0,1.0
2024-03-01 01:05:00,mixed_use,23.27,23.82,58.3,0.052,404.0,0.0,36.4,0.12,32.28,62.6,0.2798,0.96,0.0,1.0
2024-03-01 01:06:00,mixed_use,22.12,23.93,60.7,0.382,400.0,0.0,31.6,0.23,33.82,64.5,0.284,0.9588,0.0,1.0
2024-03-01 01:07:00,mixed_use,22.56,23.66,57.9,0.04,422.0,0.0,35.8,0.09,33.23,66.4,0.2882,0.9576,0.0,1.0
2024-03-01 01:08:00,mixed_use,23.0,23.74,55.5,0.143,400.0,0.0,32.5,0.15,33.31,68.4,0.2924,0.9563,0.0,1.0
2024-03-01 01:09:00,mixed_use,22.75,23.33,55.7,0.054,400.0,0.0,37.7,0.08,34.12,70.3,0.2965,0.955,0.0,1.0
2024-03-01 01:10:00,mixed_use,22.95,23.55,60.0,0.146,404.0,18.0,32.4,0.24,35.09,72.3,0.3007,0.9537,0.0,1.0
2024-03-01 01:11:00,mixed_use,23.03,23.88,60.6,0.063,400.0,29.0,31.4,0.29,34.33,74.4,0.3049,0.9524,0.0,1.0
2024-03-01 01:12:00,mixed_use,22.8,23.07,60.0,0.082,400.0,19.0,32.2,0.03,32.45,76.4,0.309,0.9511,0.0,1.0
2024-03-01 01:13:00,mixed_use,23.3,23.22,58.8,0.094,400.0,4.0,36.0,0.13,33.89,78.5,0.3132,0.9497,0.0,1.0
2024-03-01 01:14:00,mixed_use,23.68,23.06,60.3,0.65,436.0,24.0,33.1,0.19,34.71,80.5,0.3173,0.9483,0.0,1.0
2024-03-01 01:15:00,mixed_use,22.64,24.32,56.0,0.061,400.0,0.0,37.6,0.1,33.56,82.7,0.3214,0.9469,0.0,1.0
2024-03-01 01:16:00,mixed_use,23.25,23.54,55.7,0.021,443.0,0.0,34.9,0.07,33.81,84.8,0.3256,0.9455,0.0,1.0
2024-03-01 01:17:00,mixed_use,23.62,24.23,56.8,0.016,400.0,0.0,36.8,0.02,33.39,87.0,0.3297,0.9441,0.0,1.0
2024-03-01 01:18:00,mixed_use,23.44,23.64,59.4,0.039,426.0,0.0,32.2,0.15,35.07,89.1,0.3338,0.9426,0.0,1.0
2024-03-01 01:19:00,mixed_use,22.81,24.39,61.3,0.017,415.0,41.0,34.5,0.1,32.97,91.4,0.3379,0.9412,0.0,1.0
2024-03-01 01:20:00,mixed_use,22.93,24.18,57.7,0.002,400.0,60.0,34.9,0.01,33.59,93.6,0.342,0.9397,0.0,1.0
2024-03-01 01:21:00,mixed_use,22.52,23.42,58.0,0.826,400.0,79.0,32.6,0.16,32.97,95.8,0.3461,0.9382,0.0,1.0
2024-03-01 01:22:00,mixed_use,22.88,23.75,61.0,0.563,402.0,28.0,33.5,0.19,34.84,98.1,0.3502,0.9367,0.0,1.0
2024-03-01 01:23:00,mixed_use,22.9,23.31,58.9,0.27,400.0,11.0,36.2,0.29,33.04,100.4,0.3543,0.9351,0.0,1.0
2024-03-01 01:24:00,mixed_use,23.21,23.98,60.2,0.092,400.0,0.0,29.9,0.14,33.35,102.7,0.3584,0.9336,0.0,1.0
2024-03-01 01:25:00,mixed_use,22.75,24.16,60.0,0.143,423.0,0.0,33.7,0.11,33.8,105.1,0.3624,0.932,0.0,1.0
2024-03-01 01:26:00,mixed_use,23.12,24.48,57.3,0.216,400.0,0.0,34.6,0.05,34.26,107.5,0.3665,0.9304,0.0,1.0
2024-03-01 01:27:00,mixed_use,23.17,24.29,63.4,0.417,400.0,0.0,31.1,0.22,33.78,109.9,0.3706,0.9288,0.0,1.0
2024-03-01 01:28:00,mixed_use,22.98,23.92,58.1,0.196,441.0,41.0,28.8,0.0,34.19,112.3,0.3746,0.9272,0.0,1.0
2024-03-01 01:29:00,mixed_use,23.39,23.9,63.6,0.022,404.0,44.0,34.8,0.28,32.29,114.7,0.3786,0.9255,0.0,1.0
2024-03-01 01:30:00,mixed_use,23.01,23.67,60.9,0.0,451.0,0.0,32.0,0.07,34.91,117.2,0.3827,0.9239,0.0,1.0
2024-03-01 01:31:00,mixed_use,23.26,24.5,60.4,0.041,400.0,0.0,29.9,0.04,34.57,119.6,0.3867,0.9222,0.0,1.0
2024-03-01 01:32:00,mixed_use,22.78,23.44,56.9,0.041,430.0,0.0,32.5,0.17,34.34,122.1,0.3907,0.9205,0.0,1.0
2024-03-01 01:33:00,mixed_use,22.95,23.37,60.5,0.024,400.0,0.0,35.7,0.18,31.8,124.7,0.3947,0.9188,0.0,1.0
2024-03-01 01:34:00,mixed_use,23.48,23.36,59.7,0.133,410.0,39.0,36.2,0.19,34.35,127.2,0.3987,0.9171,0.0,1.0
2024-03-01 01:35:00,mixed_use,22.71,24.24,59.4,0.05,400.0,25.0,34.3,0.07,33.65,129.8,0.4027,0.9153,0.0,1.0
2024-03-01 01:36:00,mixed_use,23.45,24.2,57.3,0.312,407.0,0.0,38.4,0.25,33.71,132.3,0.4067,0.9135,0.0,1.0
2024-03-01 01:37:00,mixed_use,23.13,24.0,61.6,0.005,409.0,0.0,37.0,0.02,34.36,135.0,0.4107,0.9118,0.0,1.0
2024-03-01 01:38:00,mixed_use,22.63,23.95,61.7,0.091,404.0,50.0,31.3,0.3,35.6,137.6,0.4147,0.91,0.0,1.0
2024-03-01 01:39:00,mixed_use,23.12,23.36,56.5,0.201,400.0,25.0,33.2,0.14,36.26,140.2,0.4187,0.9081,0.0,1.0
2024-03-01 01:40:00,mixed_use,23.49,23.95,58.7,0.066,431.0,56.0,28.6,0.07,35.65,142.9,0.4226,0.9063,0.0,1.0
2024-03-01 01:41:00,mixed_use,23.97,24.35,59.3,0.038,409.0,0.0,39.0,0.18,34.33,145.6,0.4266,0.9045,0.0,1.0
2024-03-01 01:42:00,mixed_use,23.85,23.43,60.6,0.027,413.0,55.0,33.5,0.12,36.1,148.3,0.4305,0.9026,0.0,1.0
2024-03-01 01:43:00,mixed_use,23.02,23.38,60.2,0.03,445.0,0.0,41.5,0.03,35.98,151.0,0.4344,0.9007,0.0,1.0
2024-03-01 01:44:00,mixed_use,23.55,24.0,59.8,0.215,400.0,6.0,33.6,0.07,34.6,153.7,0.4384,0.8988,0.0,1.0
2024-03-01 01:45:00,mixed_use,23.19,24.19,60.9,0.151,420.0,0.0,34.4,0.21,32.69,156.5,0.4423,0.8969,0.0,1.0
2024-03-01 01:46:00,mixed_use,23.16,24.22,63.7,0.315,423.0,0.0,36.7,0.24,33.71,159.3,0.4462,0.8949,0.0,1.0
2024-03-01 01:47:00,mixed_use,23.65,24.38,59.4,0.066,400.0,7.0,40.3,0.14,32.41,162.1,0.4501,0.893,0.0,1.0
2024-03-01 01:48:00,mixed_use,23.43,23.97,62.0,0.135,400.0,0.0,40.8,0.16,34.14,164.9,0.454,0.891,0.0,1.0
2024-03-01 01:49:00,mixed_use,23.44,23.25,63.5,0.062,400.0,20.0,35.0,0.13,34.7,167.7,0.4579,0.889,0.0,1.0
2024-03-01 01:50:00,mixed_use,22.88,24.13,63.0,0.023,400.0,0.0,34.7,0.05,32.93,170.6,0.4617,0.887,0.0,1.0
2024-03-01 01:51:00,mixed_use,23.11,24.41,61.3,0.283,400.0,2.0,33.2,0.13,35.56,173.4,0.4656,0.885,0.0,1.0
2024-03-01 01:52:00,mixed_use,23.14,23.69,61.3,0.095,400.0,0.0,40.6,0.13,34.87,176.3,0.4695,0.8829,0.0,1.0
2024-03-01 01:53:00,mixed_use,23.57,23.89,60.8,0.034,400.0,0.0,37.0,0.22,32.87,179.2,0.4733,0.8809,0.0,1.0
2024-03-01 01:54:00,mixed_use,23.65,23.08,63.4,0.123,400.0,26.0,33.1,0.02,34.94,182.1,0.4772,0.8788,0.0,1.0
2024-03-01 01:55:00,mixed_use,23.96,23.85,59.2,0.093,471.0,0.0,37.8,0.08,32.96,185.1,0.481,0.8767,0.0,1.0
2024-03-01 01:56:00,mixed_use,23.17,24.61,59.2,0.268,400.0,0.0,37.0,0.17,36.84,188.0,0.4848,0.8746,0.0,1.0
2024-03-01 01:57:00,mixed_use,23.99,23.8,58.7,0.208,415.0,0.0,32.9,0.07,33.5,191.0,0.4886,0.8725,0.0,1.0
2024-03-01 01:58:00,mixed_use,23.4,23.56,64.9,0.116,400.0,49.0,33.4,0.13,33.85,194.0,0.4924,0.8704,0.0,1.0
2024-03-01 01:59:00,mixed_use,23.51,24.78,63.1,0.081,409.0,0.0,31.5,0.15,34.36,197.0,0.4962,0.8682,0.0,1.0
2024-03-01 02:00:00,mixed_use,23.46,24.25,58.8,0.298,420.0,0.0,38.4,0.05,34.94,200.0,0.5,0.866,0.0,1.0
2024-03-01 02:01:00,mixed_use,23.59,24.2,57.6,0.132,400.0,0.0,33.4,0.09,34.43,203.0,0.5038,0.8638,0.0,1.0
2024-03-01 02:02:00,mixed_use,23.73,24.08,59.6,0.09,400.0,14.0,31.3,0.18,33.29,206.1,0.5075,0.8616,0.0,1.0
2024-03-01 02:03:00,mixed_use,23.85,23.75,60.1,0.228,400.0,0.0,39.4,0.23,34.96,209.1,0.5113,0.8594,0.0,1.0
2024-03-01 02:04:00,mixed_use,23.47,23.92,60.5,0.067,415.0,0.0,35.9,0.14,34.31,212.2,0.515,0.8572,0.0,1.0
2024-03-01 02:05:00,mixed_use,23.58,24.7,56.9,0.068,408.0,0.0,28.5,0.0,34.31,215.3,0.5188,0.8549,0.0,1.0
2024-03-01 02:06:00,mixed_use,23.29,23.77,58.5,0.069,424.0,2.0,37.1,0.2,36.53,218.4,0.5225,0.8526,0.0,1.0
2024-03-01 02:07:00,mixed_use,23.78,24.6,62.4,0.089,400.0,33.0,29.1,0.11,34.54,221.5,0.5262,0.8504,0.0,1.0
2024-03-01 02:08:00,mixed_use,23.67,24.2,61.2,0.535,400.0,0.0,32.5,0.14,34.63,224.7,0.5299,0.848,0.0,1.0
2024-03-01 02:09:00,mixed_use,23.37,24.21,58.6,0.019,400.0,0.0,36.3,0.27,35.13,227.8,0.5336,0.8457,0.0,1.0
2024-03-01 02:10:00,mixed_use,23.24,23.41,61.9,0.015,400.0,0.0,36.2,0.13,35.49,231.0,0.5373,0.8434,0.0,1.0
2024-03-01 02:11:00,mixed_use,23.67,24.25,62.0,0.052,400.0,87.0,32.7,0.27,35.29,234.1,0.541,0.841,0.0,1.0
2024-03-01 02:12:00,mixed_use,24.03,24.06,64.4,0.179,400.0,0.0,31.0,0.08,32.67,237.3,0.5446,0.8387,0.0,1.0
2024-03-01 02:13:00,mixed_use,24.12,23.45,59.6,0.345,400.0,57.0,40.4,0.21,34.74,240.5,0.5483,0.8363,0.0,1.0
2024-03-01 02:14:00,mixed_use,23.27,24.12,58.7,0.328,400.0,0.0,39.4,0.13,34.67,243.7,0.5519,0.8339,0.0,1.0
2024-03-01 02:15:00,mixed_use,23.95,23.94,59.7,0.266,400.0,0.0,34.1,0.28,33.88,246.9,0.5556,0.8315,0.0,1.0
2024-03-01 02:16:00,mixed_use,23.92,24.22,61.8,0.022,424.0,0.0,34.8,0.22,33.81,250.2,0.5592,0.829,0.0,1.0
2024-03-01 02:17:00,mixed_use,24.1,23.78,57.5,0.083,408.0,19.0,32.7,0.08,36.22,253.4,0.5628,0.8266,0.0,1.0
2024-03-01 02:18:00,mixed_use,23.84,23.73,60.0,0.39,400.0,0.0,34.1,0.14,35.25,256.7,0.5664,0.8241,0.0,1.0
2024-03-01 02:19:00,mixed_use,23.61,24.18,60.1,0.002,400.0,0.0,34.9,0.28,34.6,259.9,0.57,0.8216,0.0,1.0
2024-03-01 02:20:00,mixed_use,23.96,23.99,62.6,0.039,400.0,0.0,37.2,0.2,35.49,263.2,0.5736,0.8192,0.0,1.0
2024-03-01 02:21:00,mixed_use,22.96,24.02,58.9,0.011,400.0,0.0,29.9,0.26,36.39,266.5,0.5771,0.8166,0.0,1.0
2024-03-01 02:22:00,mixed_use,23.44,23.67,59.7,0.056,413.0,12.0,36.1,0.1,35.71,269.8,0.5807,0.8141,0.0,1.0
2024-03-01 02:23:00,mixed_use,23.49,24.15,61.0,0.382,400.0,0.0,39.6,0.23,36.56,273.1,0.5842,0.8116,0.0,1.0
2024-03-01 02:24:00,mixed_use,23.56,24.43,58.8,0.403,408.0,0.0,33.8,0.04,35.49,276.4,0.5878,0.809,0.0,1.0
2024-03-01 02:25:00,mixed_use,23.32,24.29,58.4,0.014,402.0,8.0,31.9,0.26,35.92,279.7,0.5913,0.8064,0.0,1.0
2024-03-01 02:26:00,mixed_use,23.62,24.04,63.7,0.05,400.0,36.0,38.2,0.16,35.03,283.1,0.5948,0.8039,0.0,1.0
2024-03-01 02:27:00,mixed_use,23.63,23.54,61.1,0.203,400.0,0.0,31.6,0.02,36.47,286.4,0.5983,0.8013,0.0,1.0
2024-03-01 02:28:00,mixed_use,23.73,23.86,62.4,0.097,441.0,61.0,30.9,0.08,36.97,289.7,0.6018,0.7986,0.0,1.0
2024-03-01 02:29:00,mixed_use,23.9,23.91,61.4,0.006,418.0,14.0,29.4,0.15,35.49,293.1,0.6053,0.796,0.0,1.0
2024-03-01 02:30:00,mixed_use,23.45,24.55,59.7,0.112,438.0,0.0,36.4,0.15,34.03,296.5,0.6088,0.7934,0.0,1.0
2024-03-01 02:31:00,mixed_use,23.7,24.55,58.8,0.037,400.0,4.0,31.1,0.22,35.45,299.8,0.6122,0.7907,0.0,1.0
2024-03-01 02:32:00,mixed_use,23.82,24.36,58.8,0.443,410.0,0.0,29.8,0.17,35.25,303.2,0.6157,0.788,0.0,1.0
2024-03-01 02:33:00,mixed_use,23.3,24.1,58.5,0.899,400.0,0.0,35.3,0.24,36.03,306.6,0.6191,0.7853,0.0,1.0
2024-03-01 02:34:00,mixed_use,23.85,24.77,58.5,0.02,420.0,0.0,31.6,0.24,35.02,310.0,0.6225,0.7826,0.0,1.0
2024-03-01 02:35:00,mixed_use,23.95,24.5,58.4,0.026,447.0,0.0,36.7,0.18,35.49,313.4,0.6259,0.7799,0.0,1.0
2024-03-01 02:36:00,mixed_use,24.12,23.43,61.5,0.156,445.0,8.0,36.4,0.06,36.0,316.8,0.6293,0.7771,0.0,1.0
2024-03-01 02:37:00,mixed_use,23.5,24.9,58.0,0.059,401.0,0.0,35.1,0.2,34.76,320.3,0.6327,0.7744,0.0,1.0
2024-03-01 02:38:00,mixed_use,23.86,24.21,62.7,0.204,422.0,0.0,32.5,0.13,35.74,323.7,0.6361,0.7716,0.0,1.0
2024-03-01 02:39:00,mixed_use,24.29,24.66,61.4,0.104,415.0,28.0,37.3,0.02,35.67,327.1,0.6394,0.7688,0.0,1.0
2024-03-01 02:40:00,mixed_use,23.41,24.47,61.3,0.382,404.0,23.0,30.6,0.14,33.23,330.5,0.6428,0.766,0.0,1.0
2024-03-01 02:41:00,mixed_use,23.94,23.78,60.4,0.03,413.0,0.0,38.3,0.24,35.32,334.0,0.6461,0.7632,0.0,1.0
2024-03-01 02:42:00,mixed_use,23.49,24.11,60.7,0.302,400.0,0.0,34.1,0.13,34.0,337.4,0.6494,0.7604,0.0,1.0
2024-03-01 02:43:00,mixed_use,23.83,23.53,59.1,0.111,400.0,0.0,34.6,0.11,36.87,340.9,0.6528,0.7576,0.0,1.0
2024-03-01 02:44:00,mixed_use,23.73,24.0,58.2,0.38,413.0,34.0,36.0,0.06,34.9,344.3,0.6561,0.7547,0.0,1.0
2024-03-01 02:45:00,mixed_use,24.09,24.38,59.0,0.243,400.0,0.0,38.7,0.17,35.05,347.8,0.6593,0.7518,0.0,1.0
2024-03-01 02:46:00,mixed_use,23.9,24.35,57.3,0.69,400.0,0.0,35.8,0.08,36.32,351.3,0.6626,0.749,0.0,1.0
2024-03-01 02:47:00,mixed_use,23.61,24.06,60.8,0.121,400.0,28.0,33.5,0.19,33.14,354.7,0.6659,0.7461,0.0,1.0
2024-03-01 02:48:00,mixed_use,24.46,24.24,57.9,0.287,445.0,6.0,36.6,0.0,34.37,358.2,0.6691,0.7431,0.0,1.0
2024-03-01 02:49:00,mixed_use,24.07,24.39,61.2,0.207,400.0,0.0,38.3,0.11,36.83,361.7,0.6724,0.7402,0.0,1.0
2024-03-01 02:50:00,mixed_use,24.32,24.62,61.2,0.063,400.0,28.0,38.0,0.23,35.51,365.1,0.6756,0.7373,0.0,1.0
2024-03-01 02:51:00,mixed_use,23.71,24.11,60.4,0.158,400.0,0.0,35.5,0.01,34.1,368.6,0.6788,0.7343,0.0,1.0
2024-03-01 02:52:00,mixed_use,23.93,24.3,58.8,0.123,400.0,0.0,35.6,0.03,34.81,372.1,0.682,0.7314,0.0,1.0
2024-03-01 02:53:00,mixed_use,24.36,23.87,58.1,0.067,400.0,23.0,36.1,0.29,34.25,375.6,0.6852,0.7284,0.0,1.0
2024-03-01 02:54:00,mixed_use,23.84,23.89,58.4,0.072,400.0,57.0,37.5,0.0,34.94,379.1,0.6884,0.7254,0.0,1.0
2024-03-01 02:55:00,mixed_use,24.07,24.84,58.0,0.175,404.0,0.0,34.5,0.23,35.23,382.6,0.6915,0.7224,0.0,1.0
2024-03-01 02:56:00,mixed_use,24.06,25.0,59.8,0.056,400.0,0.0,35.4,0.11,37.38,386.0,0.6947,0.7193,0.0,1.0
2024-03-01 02:57:00,mixed_use,23.38,24.48,59.6,0.093,400.0,0.0,35.4,0.09,34.55,389.5,0.6978,0.7163,0.0,1.0
2024-03-01 02:58:00,mixed_use,24.08,24.27,63.6,0.116,441.0,0.0,30.7,0.21,34.26,393.0,0.7009,0.7133,0.0,1.0
